user,logon_count_mean,logon_count_std,logoff_count_mean,logoff_count_std,unique_pcs_mean,unique_pcs_std,after_hours_ratio_mean,after_hours_ratio_std,device_connects_mean,device_connects_std
CSB0080,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CSC0217,4.132743362831858,1.5148339417405805,4.132743362831858,1.5148339417405805,4.115044247787611,1.4805417227040611,1.0614517488411295,0.4176919576359141,0.017699115044247787,0.18814417367671946
CSH0626,1.9826732673267327,0.5785210734579646,1.2202970297029703,0.44940977105939905,1.0544554455445545,0.22719554764241193,0.14686468646864687,0.32355349552753176,0.0,0.0
CSJ0340,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CSL0949,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CSP0197,2.147398843930636,0.4859852057136848,1.3439306358381502,0.4757062006927863,1.3439306358381502,0.4757062006927863,0.0,0.0,0.0,0.0
CTA0020,1.846820809248555,0.47816528247335266,1.0722543352601157,0.2807528265553745,1.0722543352601157,0.2807528265553745,0.0,0.0,8.604046242774567,0.6249738203447224
CTR0341,2.0285132382892055,0.5488407349818439,1.2382892057026476,0.4542770954546066,1.034623217922607,0.18301001029449504,0.16412084181941614,0.29648693610559856,0.0,0.0
CTR0697,1.7716763005780347,0.44056099857533343,1.0115606936416186,0.10705216425099406,1.0,0.0,0.010597302504816955,0.08446152068127959,0.0,0.0
CTW0500,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CUD0795,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CWB0065,2.11271676300578,0.4712119626528728,1.3208092485549132,0.4674636261457023,1.3208092485549132,0.4674636261457023,0.0,0.0,0.0,0.0
CWR0502,2.0115606936416186,0.4692076491754315,1.23121387283237,0.4222194297749104,1.23121387283237,0.4222194297749104,0.0,0.0,1.0057803468208093,0.8409594922198463
CXC0336,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CYA0506,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DAG0558,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DAL0673,1.8179190751445087,0.455335206143699,1.0520231213872833,0.2223952859931339,1.0520231213872833,0.2223952859931339,0.0,0.0,0.9566473988439307,0.9268142583683926
DAR0885,1.5263157894736843,0.8297457150451856,1.5263157894736843,0.646689787584106,1.3421052631578947,0.6271478031521578,0.20614035087719298,0.453852727310921,0.0,0.0
DBB0384,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.601156069364162,0.630066795567025
DBG0261,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DBS0235,1.0809248554913296,0.27311463880784304,1.0809248554913296,0.27311463880784304,1.0809248554913296,0.27311463880784304,0.569364161849711,0.479538607097918,0.0,0.0
DBW0483,0.9971098265895953,0.05376033305704704,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DCC0160,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DCH0843,1.013793103448276,0.11683288254435256,1.013793103448276,0.11683288254435256,1.0,0.0,1.0034482758620689,0.05872202195147035,0.07931034482758621,0.6475288722343145
DDA0476,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DDM0579,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DEB0782,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DFH0188,2.0289017341040463,0.4495117565774358,1.245664739884393,0.43110406662471534,1.245664739884393,0.43110406662471534,0.0,0.0,1.1734104046242775,0.9594614668876257
DFR0218,3.921965317919075,1.3944954555699565,3.921965317919075,1.3944954555699565,3.921965317919075,1.3944954555699565,1.0583333333333333,0.4153268313167283,0.0,0.0
DGF0443,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DGM0754,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DGN0480,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DGW0752,1.7861271676300579,0.4106319287183705,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DHM0937,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DIB0081,2.0987654320987654,0.46237137265520073,1.3024691358024691,0.4607515622839217,1.3024691358024691,0.4607515622839217,0.0,0.0,3.0617283950617282,1.0011878536614132
DIB0285,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.125,1.2328052332665522
DIC0988,1.0,0.0,1.0,0.0,1.0,0.0,0.014450867052023121,0.11951284770836139,0.0,0.0
DID0650,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
DIW0118,2.1358381502890174,0.4327720119282816,1.3583815028901733,0.4802194354746482,1.3583815028901733,0.4802194354746482,0.0,0.0,1.9739884393063585,1.0254244733721745
DJB0159,1.8526011560693643,0.442269047105543,1.0433526011560694,0.20394451492287655,1.0433526011560694,0.20394451492287655,0.0,0.0,0.0,0.0
DJS0682,1.0,0.0,1.0,0.0,1.0,0.0,0.5375722543352601,0.499308393255884,0.0,0.0
DKB0631,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
DLF0377,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DLH0029,1.0,0.0,1.0,0.0,1.0,0.0,0.04335260115606936,0.2039445149228765,0.0,0.0
DLM0051,1.963302752293578,0.44311552173400875,1.1720183486238531,0.3778299314953996,1.1720183486238531,0.3778299314953996,0.27675840978593275,0.3327352362061293,8.658256880733944,0.6469739912506882
DLS0383,1.7427745664739884,0.43773771650693977,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DMG0358,4.783236994219653,1.5101039167299428,3.9971098265895955,1.4595980286690111,3.9971098265895955,1.4595980286690111,0.9022983759977979,0.42007128370987673,0.0,0.0
DMK0257,2.008426966292135,0.6074066765416647,1.25,0.4649700883912766,1.0702247191011236,0.2558849985006299,0.175561797752809,0.36808155895392897,1.9353932584269662,1.0284872590826142
DMM0623,1.7661971830985916,0.42384561133970666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DOL0332,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DOP0562,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DPM0423,1.3208092485549132,0.46746362614570236,1.3208092485549132,0.46746362614570236,1.3208092485549132,0.46746362614570236,0.0,0.0,3.0809248554913293,1.021130524448331
DPS0262,1.1238938053097345,0.3309278989995905,1.1238938053097345,0.3568899230763262,1.0,0.0,0.18141592920353983,0.42290421757650376,0.0,0.0
DRR0162,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.18359375,1.331917523428417
DRR0242,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DSB0731,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DSM0591,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DTP0379,1.9364161849710984,0.46501100522854744,1.1734104046242775,0.3791499864687534,1.1734104046242775,0.3791499864687534,0.0,0.0,0.0,0.0
DTT0076,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DVM0265,1.1502890173410405,0.3578720162222433,1.1502890173410405,0.3578720162222433,1.1502890173410405,0.3578720162222433,0.0,0.0,0.0,0.0
DVW0103,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DZC0228,1.0,0.0,1.0,0.0,1.0,0.0,0.5867052023121387,0.49313796737972665,0.0,0.0
EAH0466,1.8571428571428572,0.4936572484949416,1.1142857142857143,0.3228028510906756,1.1142857142857143,0.3228028510906756,0.0,0.0,0.42857142857142855,0.5576059269303897
EBC0390,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ECF0828,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ECL0930,1.783236994219653,0.41263653714483534,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ECR0822,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
EDA0684,1.2571428571428571,0.505432670960188,1.2571428571428571,0.44343957363116,1.0857142857142856,0.28402864099869063,0.8047619047619048,0.4546163258560204,0.0,0.0
EDB0714,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2107438016528924,1.1635046252285486
EFS0882,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EGD0132,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2222222222222223,1.2730150729219682
EGD0409,1.7714285714285714,0.42142029709507345,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EGK0893,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EHB0420,2.242081447963801,0.65827591253566,1.493212669683258,0.5763274886470198,1.332579185520362,0.4716710769450953,0.1363499245852187,0.31085744473323534,0.0,0.0
EHB0824,1.0314465408805031,0.20810731310937713,1.0314465408805031,0.17507263041807267,1.0,0.0,1.0209643605870022,0.13873820873958476,0.08176100628930817,0.7374996542296507
EHD0584,1.900473933649289,0.4826018402597236,1.1374407582938388,0.37170276149401876,1.113744075829384,0.3182552298608535,0.02409162717219589,0.1736022152238275,0.03317535545023697,0.22644007419023207
EHR0096,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EIM0156,1.0,0.0,1.0,0.0,1.0,0.0,0.41040462427745666,0.4926195679255869,0.0,0.0
EIP0997,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
EIS0041,4.800578034682081,1.4815188880443169,4.020231213872832,1.4494960458603876,4.020231213872832,1.4494960458603876,0.9062001101018443,0.37334489668714765,3.8236994219653178,1.6821704963992758
EJW0884,0.9971098265895953,0.05376033305704704,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ELB0847,1.1011560693641618,0.30197196132559107,1.1011560693641618,0.30197196132559107,1.1011560693641618,0.30197196132559107,0.9797687861271677,0.14099420794856785,0.0,0.0
ELH0960,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ELT0769,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EMB0531,1.7890173410404624,0.40859698402042877,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EMS0317,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EMW0105,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EMW0772,1.0433526011560694,0.20394451492287655,1.0433526011560694,0.20394451492287655,1.0433526011560694,0.20394451492287655,0.0,0.0,0.37572254335260113,0.5926019006464158
ENC0234,1.864864864864865,0.44141364817990975,1.111969111969112,0.31593895834293795,1.111969111969112,0.31593895834293795,0.333976833976834,0.35779075847684516,0.0,0.0
ENL0100,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EPW0434,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ERH0449,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ESA0642,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ESH0135,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ESH0283,1.1011560693641618,0.30197196132559095,1.1011560693641618,0.30197196132559095,1.1011560693641618,0.30197196132559095,0.0,0.0,0.40173410404624277,0.6662874853637754
ESJ0670,1.0934182590233545,0.2913271050451431,1.0934182590233545,0.2913271050451431,1.0934182590233545,0.2913271050451431,0.0,0.0,0.39278131634819535,0.6463242327020069
ESR0693,1.136094674556213,0.3439080587717268,1.136094674556213,0.3439080587717268,1.136094674556213,0.3439080587717268,0.47041420118343197,0.474668248847332,1.1715976331360947,1.0294001623664526
ETR0177,1.0,0.0,1.0,0.0,1.0,0.0,0.03757225433526012,0.19043474818137382,0.0,0.0
ETR0428,1.2052023121387283,0.40443424731399225,1.2052023121387283,0.40443424731399225,1.2052023121387283,0.40443424731399225,0.0,0.0,0.0,0.0
EWH0191,1.7716763005780347,0.42036018973954803,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EZH0736,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
EZT0640,2.1184971098265897,0.48196944547184145,1.3410404624277457,0.4747454708853602,1.3410404624277457,0.4747454708853602,0.586223506743738,0.2722240885902539,0.0,0.0
FAW0032,1.023121387283237,0.15050666990597392,1.023121387283237,0.15050666990597392,1.0,0.0,0.010115606936416185,0.09652806719145224,0.0,0.0
FBA0348,1.0057803468208093,0.07591832580044909,1.0057803468208093,0.07591832580044909,1.0,0.0,0.005780346820809248,0.0759183258004491,0.0,0.0
FBW0747,1.0874316939890711,0.2828532984997542,1.0874316939890711,0.2828532984997542,1.0874316939890711,0.2828532984997542,0.0,0.0,0.0,0.0
FDE0117,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FEB0306,2.023121387283237,0.4163855129172306,1.2080924855491328,0.4065312474948834,1.2080924855491328,0.4065312474948834,0.0,0.0,1.0433526011560694,0.9361495467406794
FFC0891,2.2763819095477387,0.5586735506865697,1.4673366834170853,0.557491171476099,1.3467336683417086,0.4771304000042258,0.08961474036850921,0.2353947351851617,2.100502512562814,1.0395947873875437
FGW0853,1.2816901408450705,0.5467701412219773,1.2816901408450705,0.49240269311881124,1.115492957746479,0.3200670336409436,0.20399061032863852,0.42171578051448005,0.0,0.0
FHO0630,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FHS0837,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FIR0920,1.26878612716763,0.4439705244603466,1.26878612716763,0.4439705244603466,1.26878612716763,0.4439705244603466,0.884393063583815,0.22762620352555368,0.0,0.0
FKB0163,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FKK0055,1.8448275862068966,0.4330503245584847,1.0538793103448276,0.22602307476661126,1.0538793103448276,0.22602307476661126,0.0,0.0,0.3706896551724138,0.6063760911787567
FLM0213,0.9971098265895953,0.05376033305704705,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FMG0527,1.011070110701107,0.1356300751622081,1.011070110701107,0.10482418557326745,1.0,0.0,0.012915129151291513,0.10008879479909381,0.04428044280442804,0.436605740814749
FOB0756,2.1458823529411766,0.4830995007614478,1.3341176470588236,0.4722369840931498,1.3341176470588236,0.4722369840931498,0.0,0.0,0.36470588235294116,0.5957209605336125
FPC0954,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FQA0854,1.0144508670520231,0.1195128477083614,1.0144508670520231,0.1195128477083614,1.0144508670520231,0.1195128477083614,0.0,0.0,0.0,0.0
FRB0023,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FRL0511,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FRR0832,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FSB0399,1.0,0.0,1.0,0.0,1.0,0.0,0.5522388059701493,0.49800746962967646,0.0,0.0
FSC0601,1.0588235294117647,0.2356795300554856,1.0588235294117647,0.2356795300554856,1.0588235294117647,0.2356795300554856,0.0,0.0,2.0718954248366015,1.1824097382160634
FTM0406,1.0121951219512195,0.10997986149878161,1.0121951219512195,0.10997986149878164,1.0,0.0,0.022357723577235773,0.17055769890095426,0.07317073170731707,0.7247319753107556
FUM0015,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FWM0707,1.0809248554913296,0.2731146388078428,1.0809248554913296,0.2731146388078428,1.0809248554913296,0.2731146388078428,0.0,0.0,0.0,0.0
FXF0957,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GAF0060,1.0,0.0,1.0,0.0,1.0,0.0,0.5317919075144508,0.49971089907961713,0.0,0.0
GAF0570,1.829479768786127,0.44701686366523774,1.0578034682080926,0.23370941102046108,1.0578034682080926,0.23370941102046108,0.0,0.0,0.0,0.0
GBM0603,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCC0744,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCC0945,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCG0951,1.8959537572254335,0.42479094691394415,1.0953757225433527,0.2941585944915508,1.0953757225433527,0.2941585944915508,0.0,0.0,0.0,0.0
GCL0016,1.8530927835051547,0.42719652377090817,1.0463917525773196,0.21060358964924578,1.0463917525773196,0.21060358964924578,0.0,0.0,0.34536082474226804,0.6261354533191629
GCR0554,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCS0518,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GCS0571,1.8179190751445087,0.4223087054602923,1.0375722543352601,0.1904347481813738,1.0375722543352601,0.1904347481813738,0.0,0.0,0.3988439306358382,0.6018318354660606
GDF0704,1.8583815028901733,0.4241297779293865,1.0664739884393064,0.24946957216738797,1.0664739884393064,0.24946957216738797,0.0,0.0,0.0,0.0
GHH0288,1.160919540229885,0.37573561182262016,1.160919540229885,0.36798581661649926,1.1350574712643677,0.3422770792691364,0.03831417624521073,0.2120318571290268,2.057471264367816,1.05586133312641
GHL0460,1.008695652173913,0.13187609467915742,1.008695652173913,0.09304665439271642,1.0,0.0,0.008695652173913044,0.08046287205997867,0.04782608695652174,0.47868959157338176
GJD0298,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GJT0386,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GKO0078,2.1502890173410405,0.44456450306595313,1.3670520231213872,0.4826989131581001,1.3670520231213872,0.4826989131581001,0.0,0.0,1.0491329479768785,0.9011502148975139
GLR0975,1.7658959537572254,0.42405076348541804,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GMF0738,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GNS0178,1.9369627507163323,0.5158777268580933,1.151862464183381,0.3826378851400956,1.0744985673352436,0.2629575227338237,0.06876790830945559,0.24288806936889445,0.4355300859598854,0.6733844586274392
GNZ0953,1.7803468208092486,0.41461124931956084,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GOK0238,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GQF0659,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
GQP0743,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GRC0145,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GRM0868,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GTD0116,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
GTD0219,4.1525423728813555,1.4654255742185645,4.1525423728813555,1.4654255742185645,4.135593220338983,1.4554069788693738,1.06999596448749,0.4084378009886466,4.059322033898305,1.63452271128253
GTD0898,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GZB0469,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GZC0735,2.0325814536340854,0.3901308925521149,1.2406015037593985,0.42798539295243193,1.2406015037593985,0.42798539295243193,0.0,0.0,0.9949874686716792,0.876823261841226
HAC0282,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HAD0246,2.119433198380567,0.5660321332336493,1.3279352226720649,0.5112814389270646,1.1437246963562753,0.35116597024573687,0.13262483130904185,0.26222650120693713,0.4331983805668016,0.6293941620918189
HAH0248,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HAH0760,1.7658959537572254,0.42405076348541804,1.0,0.0,1.0,0.0,0.0,0.0,1.9566473988439306,1.063695650847034
HAM0985,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HAV0121,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
HBB0056,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HBO0413,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.195046439628483,1.2813910268435518
HCC0344,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCL0113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCL0651,1.861271676300578,0.3932069575748855,1.0751445086705202,0.26400616360046075,1.0751445086705202,0.26400616360046075,0.586223506743738,0.19830114904644935,1.9132947976878614,0.9681879742189187
HCM0267,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.624277456647398,0.6834610754353551
HCS0003,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.9104046242774566,1.013277854153383
HCV0478,1.7658959537572254,0.4240507634854181,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HCW0419,1.7890173410404624,0.4085969840204289,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDD0789,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDD0806,1.9131355932203389,0.4308648275528565,1.1122881355932204,0.34187173323057746,1.1122881355932204,0.34187173323057746,0.5812146892655367,0.21329702241150256,0.0,0.0
HDH0928,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.9971098265895955,1.0425680526588652
HDJ0446,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDL0748,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HDS0367,4.783236994219653,1.5004760351557558,3.9884393063583814,1.4284416939858626,3.9884393063583814,1.4284416939858626,0.930635838150289,0.37775077799297146,3.9421965317919074,1.7518883647146923
HFB0347,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.36363636363636365,0.6199807095334264
HGG0240,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HGH0595,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HGN0287,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HIA0414,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HIW0536,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HJA0018,1.760115606936416,0.427631140579587,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HJB0742,1.8429752066115703,0.4646555760582136,1.0867768595041323,0.28209122704394524,1.0743801652892562,0.2629323708449511,0.013774104683195591,0.10428084057562599,0.024793388429752067,0.22175497364850352
HJS0072,1.84,0.5537749241945383,1.08,0.2768874620972692,1.08,0.2768874620972692,0.0,0.0,1.04,0.8888194417315589
HKB0418,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HKF0831,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
HKI0171,0.9971098265895953,0.05376033305704704,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HKR0628,2.0491329479768785,0.42448516091710486,1.2947976878612717,0.4566120855083882,1.2947976878612717,0.4566120855083882,0.0,0.0,0.0,0.0
HLH0512,1.0182926829268293,0.13414408350663135,1.0182926829268293,0.13414408350663135,1.0182926829268293,0.13414408350663135,0.0,0.0,0.0,0.0
HLM0933,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HMM0108,2.1818181818181817,0.38924947208076155,1.4545454545454546,0.502518907629606,1.4545454545454546,0.502518907629606,0.0,0.0,1.8181818181818181,0.883823953706156
HMW0713,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HOB0994,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
HPH0075,1.7846534653465347,0.4115722184867986,1.0,0.0,1.0,0.0,0.0,0.0,7.871287128712871,0.9494767145625266
HPM0986,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HPR0585,1.754335260115607,0.4311040666247153,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HRB0351,1.887728459530026,0.4406454207247999,1.0966057441253263,0.2958065886228327,1.0966057441253263,0.2958065886228327,0.0,0.0,0.3472584856396867,0.5896458725368938
HRD0635,2.3555555555555556,0.5670961139849918,1.5555555555555556,0.6017037815230398,1.5222222222222221,0.6038784344100789,0.5175925925925926,0.21033474763306967,0.0,0.0
HRL0540,1.8583815028901733,0.44415917515487224,1.0722543352601157,0.2592835257402242,1.0722543352601157,0.2592835257402242,0.6223506743737958,0.24826897850668905,8.578034682080926,0.9362166595272033
HRW0550,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HSB0196,1.04,0.20664080415283004,1.04,0.1961657785094736,1.0,0.0,0.04105263157894737,0.18909887175766601,8.010526315789473,0.9220086406198957
HSD0457,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HSG0818,1.7890173410404624,0.4085969840204289,1.0,0.0,1.0,0.0,0.6054913294797688,0.20429849201021444,0.0,0.0
HSP0290,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HTF0641,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
HTH0007,1.7716763005780347,0.42719994214318907,1.0057803468208093,0.07591832580044906,1.0057803468208093,0.07591832580044906,0.319364161849711,0.3805421765864851,0.0,0.0
HVB0037,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HVF0067,1.8410404624277457,0.4109276371768241,1.046242774566474,0.21031457189301062,1.046242774566474,0.21031457189301062,0.0,0.0,2.005780346820809,0.9660744402355341
HWH0646,1.8179190751445087,0.3864700964643594,1.0,0.0,1.0,0.0,0.5910404624277457,0.1932350482321797,0.0,0.0
HWM0342,1.0549132947976878,0.22814086291145302,1.0549132947976878,0.22814086291145302,1.0549132947976878,0.22814086291145302,0.0,0.0,0.0,0.0
HWW0436,2.1285714285714286,0.5385278822713144,1.3428571428571427,0.521341510851929,1.302857142857143,0.46015178403121965,0.03333333333333333,0.15271083306530112,1.8971428571428572,1.0075604496815995
HWY0038,4.157407407407407,1.408665020819072,4.157407407407407,1.408665020819072,4.157407407407407,1.408665020819072,1.0848765432098766,0.399158883547434,0.0,0.0
HXL0968,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.2180094786729856,1.348670534056979
IAR0694,2.118811881188119,0.45189710313165843,1.3341584158415842,0.47228028715078846,1.3341584158415842,0.47228028715078846,0.25495049504950495,0.2660149662186409,0.0,0.0
IAT0263,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
IBB0359,4.802292263610315,1.5604285498426755,4.040114613180516,1.4927395121701195,3.962750716332378,1.4587387869658586,0.8930140537590393,0.381631840617564,11.275071633237822,1.8426563808690393
IBB0696,1.8410404624277457,0.4447999890311424,1.060693641618497,0.23911329875315016,1.060693641618497,0.23911329875315016,0.0,0.0,2.046242774566474,1.037360244621681
IBM0671,1.7890173410404624,0.4225466817395934,1.0404624277456647,0.1973265226857463,1.0404624277456647,0.1973265226857463,0.0,0.0,0.4190751445086705,0.6598948182464606
